Date,Milk_Supply_Liters,Downtime_Hours,Milk_500ml_Demand,Milk_500ml_Inventory,Milk_1L_Demand,Milk_1L_Inventory,Butter_Demand,Butter_Inventory,Cheese_Demand,Cheese_Inventory,Yogurt_Demand,Yogurt_Inventory
2037-04-30,9961,1.59,2203,2669,2862,3574,3063,3568,3150,3628,3732,4462
2037-05-01,12295,0.97,1900,2159,2046,2280,3052,3066,3936,4620,4270,4710
2037-05-02,8410,2.04,2210,2726,2415,2956,3008,3446,3334,3712,3986,4340
2037-05-03,12380,0.05,1758,2384,2935,3569,2669,3153,3625,4086,4115,4513
2037-05-04,10908,1.35,1888,2591,2975,3244,3127,3525,3838,4396,3643,3984
2037-05-05,10500,1.22,2122,2703,2249,2988,3069,3119,4006,4119,3774,4016
2037-05-06,8818,2.76,2310,2600,2294,2856,3409,4320,3545,4193,4087,4351
2037-05-07,10685,1.69,1885,2456,1990,2745,3171,3676,3150,3791,4628,4967
2037-05-08,9131,3.18,1821,2238,1863,2598,2780,3450,3623,4196,4162,4411
2037-05-09,11519,3.27,2294,2889,2383,2935,2671,3234,3464,3962,4511,5473
2037-05-10,8834,0.79,2183,2677,2306,2705,2998,3182,3182,3601,4648,5182
2037-05-11,9864,0.22,2044,2650,3118,3768,2739,3292,3786,4217,3939,4922
2037-05-12,9333,1.49,2354,2720,2604,2578,3043,3490,3757,3956,4385,4717
2037-05-13,8814,3.1,2584,2944,2437,2732,2797,3390,3910,4298,4005,4610
2037-05-14,10889,0.12,2109,2360,2696,3173,3383,4126,3564,3788,3784,4440
2037-05-15,10642,1.22,1823,1971,2808,3365,3175,3778,3003,3340,4387,5105
2037-05-16,11450,0.18,2149,2579,2864,3912,3297,3560,4062,4354,3999,4176
2037-05-17,7864,0.04,1754,2103,2577,3270,2950,3369,3078,3456,3935,4338
2037-05-18,11277,1.71,2372,3130,2492,3479,3059,3354,3232,3521,4324,4977
2037-05-19,13006,1.72,1789,2557,2547,2987,3275,3718,3342,3735,3843,4516
2037-05-20,9458,1.38,1942,2017,2482,2798,3109,3505,3679,4112,3857,4312
2037-05-21,12274,2.94,1748,2585,2341,2754,3212,3727,3409,3835,4223,4753
2037-05-22,9684,0.13,2054,2825,2812,3295,2795,3052,3687,4240,4197,4505
2037-05-23,8353,0.17,2065,2707,2442,2589,3257,3564,3161,3346,4105,4722
2037-05-24,9633,3.0,2222,3124,2195,2694,2824,3423,3429,4135,4198,4570
2037-05-25,11257,1.05,2035,2944,2506,3032,3625,4394,3771,4394,4416,5023
2037-05-26,8994,0.48,2013,2830,2714,2820,3058,3851,3835,4301,3796,4457
2037-05-27,9279,2.01,1827,2334,2063,2564,3331,3855,3739,4213,4267,4690
2037-05-28,10712,3.37,1914,2415,2419,2609,2867,3303,3638,3951,4233,4711
2037-05-29,10003,1.75,1582,2275,2259,2702,2935,2985,3303,4261,4924,5120
2037-05-30,10701,2.35,2418,2781,3154,3765,2920,3358,3258,4017,4420,4811
2037-05-31,10285,0.5,1971,2432,2527,2685,2471,3035,3730,4150,3896,4267
2037-06-01,10575,0.51,2492,2672,2965,3375,2209,2989,3525,3766,4134,4430
2037-06-02,9481,2.99,1963,2358,2573,3282,2913,3531,3234,3961,4091,4465
2037-06-03,10278,1.43,1429,1972,2600,3197,2433,2725,3766,3911,4714,5534
2037-06-04,8887,0.4,1864,2333,2481,3003,3085,3728,3324,3497,4277,4735
2037-06-05,11546,1.11,1999,2585,2433,3010,2952,3690,3920,4304,3939,4387
2037-06-06,9238,1.74,2019,2993,2477,2734,2154,2461,3354,3701,3959,4627
2037-06-07,11354,0.37,2203,2757,2302,2644,2840,3221,3303,3860,3872,4368
2037-06-08,9719,1.6,2052,2408,2496,2965,2992,3774,3323,4109,3893,4393
2037-06-09,10242,0.06,1898,2208,2012,2421,3423,4173,3407,3903,4512,5109
2037-06-10,9406,0.54,1725,2485,2552,3165,2862,3485,3684,4358,3989,4701
2037-06-11,8780,1.68,1878,2212,2138,2753,2507,2814,3459,3813,4444,5166
2037-06-12,7906,0.24,2181,2801,2528,2965,2469,2858,3986,4622,4115,4842
2037-06-13,8733,0.38,2257,2907,2596,3315,2843,3532,3474,4187,3703,3788
2037-06-14,9611,3.17,1797,2455,2925,3220,2704,3138,3190,3848,3714,4399
2037-06-15,10254,1.68,2302,2609,2595,3176,2938,3741,3565,4013,3861,4496
2037-06-16,11212,1.04,2170,2763,2420,3229,3051,3830,4108,4611,4321,4701
2037-06-17,9465,0.36,1733,2255,2311,3060,3161,3881,3495,3527,4105,4551
2037-06-18,8941,0.63,2074,2349,2714,2891,3169,3636,2980,3409,3467,4093
2037-06-19,8268,1.28,2110,2410,2470,3181,2819,3218,3241,4071,3825,4386
2037-06-20,10576,0.25,1680,2306,2274,2525,3188,3663,3598,4082,4024,4263
2037-06-21,11659,0.99,1592,2502,2546,2559,2541,2759,2933,3548,4057,4545
2037-06-22,11519,0.79,2142,2731,1942,2537,3040,3439,3985,4395,3549,4354
2037-06-23,10851,0.97,1863,2273,2523,3209,3063,3654,3377,4090,3732,4395
2037-06-24,10766,0.17,2453,2538,2265,2495,3037,3551,2629,3043,3965,4623
2037-06-25,12037,0.17,2516,3194,2402,3200,2689,3406,4237,4601,3659,4238
2037-06-26,10398,4.99,2141,2781,3098,3549,2721,3583,3941,4079,3641,4068
2037-06-27,10775,5.82,2285,2931,2354,2679,3193,3814,3322,3951,3909,4315
2037-06-28,9615,0.83,1692,2256,2736,3308,2874,3554,3231,3550,4287,4517
2037-06-29,8365,2.33,1600,2242,2814,3458,3176,3397,3471,3604,4043,4739
2037-06-30,9179,1.6,1957,2325,2756,3432,2817,3304,3993,4549,3764,4129
2037-07-01,9989,0.19,1614,2522,2611,2961,3855,4628,3504,4271,4052,4826
2037-07-02,10072,0.53,2092,2711,2167,2740,2916,3031,3074,3745,3820,3844
2037-07-03,12311,0.56,1764,2677,2304,2836,3358,3980,3888,4239,4149,4392
2037-07-04,10097,1.36,2057,2584,2150,2391,3712,4175,3650,4270,3742,4327
2037-07-05,11414,1.3,1948,2162,2394,2683,3333,3943,3082,3418,3804,3932
2037-07-06,9477,3.86,2191,2622,2397,2998,2894,3189,3292,3941,4001,4378
2037-07-07,9625,2.34,2097,2645,2225,2637,2970,3939,3448,3773,4204,4922
2037-07-08,8405,2.92,1878,2613,2664,3259,2007,2606,3453,3990,4244,4666
2037-07-09,9109,3.33,1589,2159,2351,3067,2297,2905,3777,4444,4191,4800
2037-07-10,10632,2.42,2048,2356,2391,2927,2994,3664,3830,4297,4627,4776
2037-07-11,10009,0.61,1477,1698,2029,2724,2825,3439,3613,3988,4096,4570
2037-07-12,11131,0.36,2373,2687,2520,3090,2664,3049,3825,3790,4107,4840
2037-07-13,10217,1.27,2158,2884,2471,3241,3010,3759,3640,4151,3962,4839
2037-07-14,9577,1.75,2252,2654,2320,2982,2823,3240,3196,3831,3768,4275
2037-07-15,12577,0.73,1709,2123,2614,3326,2708,3555,3513,4249,3989,4430
2037-07-16,9887,2.83,2106,2355,2535,3010,3301,3840,3344,4111,3997,4760
2037-07-17,11395,4.85,1800,2477,2676,3069,2613,3260,3846,4312,3943,4947
2037-07-18,9518,1.26,2044,2788,2689,3260,3209,3566,3293,3774,3928,3815
2037-07-19,10851,0.91,1700,2193,2714,3102,3071,3508,3603,3562,4424,5092
2037-07-20,11113,2.78,1974,2748,3000,3793,3409,4198,3309,3760,3665,4148
2037-07-21,10250,0.04,1586,2249,2538,3114,2857,3564,3013,3571,3819,4487
2037-07-22,7174,0.21,1951,2527,2216,2851,2596,3047,3526,4071,3784,4579
2037-07-23,10021,2.8,1506,2126,2371,2856,2809,3449,3589,3981,4316,4965
2037-07-24,11476,1.98,2524,2785,2379,2992,2987,3695,3807,4435,4356,4943
2037-07-25,10632,0.81,2048,2700,2224,2178,3296,3730,3714,4293,3953,4453
2037-07-26,10535,3.3,2001,2787,1745,2478,3241,3629,3134,3334,3787,4221
2037-07-27,7933,0.65,2202,2701,2569,2550,2934,3221,3492,4243,3948,4569
2037-07-28,9135,1.51,1610,1969,2510,2855,2976,3577,3179,3662,4488,5038
2037-07-29,10493,1.51,1765,2167,3074,3591,3209,3840,3255,3257,3444,3971
2037-07-30,10492,0.31,2159,2882,3055,3657,3316,3400,3588,4130,4012,4963
2037-07-31,11457,0.5,2048,2547,2703,3549,3098,3736,3654,4114,3924,4373
2037-08-01,9826,3.72,1784,2197,2668,3156,3086,3704,3027,3967,3769,4769
2037-08-02,10486,0.3,2194,2761,2251,2885,3071,3560,3597,4093,4136,4572
2037-08-03,10019,0.29,2090,2622,2556,2877,3080,3792,3589,4038,3967,4466
2037-08-04,8815,0.98,2151,2632,2465,3218,3081,3405,3161,3758,3723,4347
2037-08-05,7293,0.15,2116,2744,2543,3018,2700,2938,3459,3934,4523,4984
2037-08-06,10517,3.38,1795,2016,2269,2636,2514,3028,3179,3565,3688,4299
2037-08-07,10208,0.16,1977,2861,2625,3158,2736,3369,2950,3617,4013,4462
2037-08-08,9258,1.44,1442,1847,2089,2608,2860,3540,3810,4514,4024,4704
2037-08-09,8056,0.62,1846,2225,3410,4111,3197,3764,3771,4225,4162,4510
2037-08-10,10755,2.45,1926,2632,2934,3855,2918,3498,3446,4035,3907,4397
2037-08-11,9680,1.34,2188,2782,2898,3282,3060,3460,3633,4318,3794,4468
2037-08-12,10668,0.74,2153,2811,2117,2133,3021,3709,3163,3636,4334,4841
2037-08-13,12236,6.19,1774,2395,2013,2845,3148,3642,3757,4087,3781,4187
2037-08-14,7430,0.1,1767,1812,2582,3285,2871,3367,3551,4189,3406,3959
2037-08-15,9160,1.29,2392,2706,2408,3044,2782,2834,3126,3261,3946,4283
2037-08-16,9748,6.84,1911,2426,3054,3599,2505,2950,3593,4022,4358,4914
2037-08-17,11745,1.76,2034,2319,2688,3387,3099,3531,3612,3978,4100,4829
2037-08-18,8036,2.02,2235,2736,2487,2845,2102,2618,3348,3770,3746,4781
2037-08-19,12323,0.05,1976,2517,2943,3599,3049,3279,3044,3268,4144,4357
2037-08-20,10163,0.03,1954,2438,2554,2936,3266,3514,3354,4136,3949,4513
2037-08-21,9884,0.06,1905,2279,2568,3477,2955,3395,3839,4304,3994,4293
2037-08-22,9762,7.19,1847,2174,2812,3201,3109,3795,3707,4118,3706,4074
2037-08-23,9476,5.83,2042,2609,2296,2532,2870,3474,3594,3961,4142,4808
2037-08-24,11257,0.61,1453,1681,2805,3447,2998,3324,3292,3849,4086,4412
2037-08-25,8717,0.52,1891,2465,2669,3343,2951,3237,3326,3403,3747,4103
2037-08-26,10414,0.24,2162,2760,2223,2774,3208,3666,3227,3781,4315,4886
2037-08-27,9538,0.6,2127,2551,3087,3480,2914,3593,3551,4147,4044,4502
2037-08-28,9085,0.69,2423,2993,2362,2693,2643,3165,3565,4210,4368,4801
2037-08-29,13103,2.07,2251,2651,2009,2897,3097,4062,3840,4539,3691,4137
2037-08-30,10502,3.02,2122,2693,2266,2731,2961,3369,3052,3409,4312,4851
2037-08-31,10735,2.06,2008,2333,2189,2449,2790,3136,3432,3474,4013,4305
2037-09-01,11365,1.56,1863,2296,2558,2837,3193,3941,3300,3659,4058,4536
2037-09-02,8294,2.18,2150,2702,2986,3582,3598,4327,3514,3814,4480,4998
2037-09-03,12102,2.01,2097,2569,2574,3151,3141,3225,3699,3816,4054,4689
2037-09-04,6989,0.97,1887,2357,2975,3236,3239,3549,3295,3515,3965,4599
2037-09-05,9077,0.61,1739,2489,2819,3189,3045,3366,3715,4188,4060,4751
2037-09-06,9449,0.5,1984,2293,1700,2309,3428,3727,3672,4105,4242,4527
2037-09-07,10698,1.71,2346,2633,2769,3469,3195,3633,3406,3577,3868,4629
2037-09-08,10262,4.8,2033,2613,2325,2980,2832,3603,3783,4007,3665,4231
2037-09-09,9799,1.31,2008,2236,2653,3118,3178,3567,3646,4268,3776,4095
2037-09-10,9985,3.65,2126,2593,2482,3008,3129,3970,3294,3437,3959,4407
2037-09-11,8826,0.02,2144,2657,3335,3882,2881,3485,3273,4012,3835,4188
2037-09-12,8203,2.37,2074,2641,2630,3093,3372,4091,3757,4041,3890,4452
2037-09-13,10871,2.88,1987,2325,2675,3284,2620,3093,3335,3887,4176,4685
2037-09-14,10832,1.5,1847,2275,2823,3368,3111,3923,3699,4230,4126,4685
2037-09-15,11901,4.08,2301,2905,2053,2811,2870,3476,3168,3790,3555,4133
2037-09-16,9051,1.34,1871,2354,2825,3298,2518,2944,3798,3995,4057,4483
2037-09-17,10831,0.41,2471,2995,2435,2705,3035,3777,3023,3904,4426,4975
2037-09-18,9659,0.36,2046,2684,2292,2658,2875,3396,3023,3947,3957,4576
2037-09-19,11428,1.22,2015,2657,2746,3280,2824,3545,3358,3985,3812,4013
2037-09-20,11226,3.55,2227,2620,2053,2315,2682,2999,3879,4285,4661,4958
2037-09-21,10253,0.11,1804,2294,2781,3291,3603,3832,3817,4255,4068,4860
2037-09-22,9592,1.39,2172,2346,2452,3040,2261,2686,3706,4060,3981,4545
2037-09-23,11153,2.2,2034,2667,2469,2966,2351,3075,3664,4059,4202,4685
2037-09-24,10776,0.18,2123,2638,1826,2066,3156,3338,3285,3967,3850,4473
2037-09-25,9178,0.19,1794,2717,2770,3219,3138,3654,3058,3214,3869,4295
2037-09-26,8406,0.68,1792,2155,2574,3241,2583,3171,3897,4366,3981,4510
2037-09-27,9653,0.48,1450,1600,2359,2767,2820,3637,3842,4370,4343,5176
2037-09-28,11818,0.33,1862,2056,2221,2785,3188,3823,3208,3486,4413,4757
2037-09-29,11375,0.33,1847,2328,2734,3120,2917,3363,3561,3969,3931,4368
2037-09-30,8665,0.21,1799,2410,2604,3040,3238,3836,3441,4257,3682,3843
2037-10-01,8598,1.42,1965,2465,2501,3066,2986,3568,3192,3813,3936,4259
2037-10-02,11529,1.75,2019,2658,2203,2540,2843,3371,3076,3525,3910,4536
2037-10-03,8637,1.82,2149,2757,2590,3398,2562,3070,3582,4078,3787,4301
2037-10-04,10611,1.14,2169,2675,2572,3177,2980,3263,3451,3784,4194,4656
2037-10-05,9260,4.58,2195,2650,2894,3270,2807,3140,3364,3499,4449,4662
2037-10-06,11940,3.19,2207,2925,2140,2476,3298,3757,3468,3816,4384,4994
2037-10-07,9075,4.74,2082,2379,2285,2986,3286,4207,3478,3827,3975,4585
2037-10-08,11372,0.74,2016,2802,3083,4029,2926,3386,3595,4109,3715,4066
2037-10-09,10221,3.15,2278,2835,2557,2973,2989,3482,3865,4510,4300,5008
2037-10-10,10302,2.16,2207,2458,2575,2485,2888,3212,3780,4408,3812,4309
2037-10-11,7635,0.62,1555,2047,2789,3250,2840,3518,3738,4367,3527,3915
2037-10-12,7356,0.17,1948,2633,3043,3747,2678,3381,3360,3651,4411,4906
2037-10-13,9735,1.72,1458,2049,2151,2515,3020,3090,3289,3756,3754,4253
2037-10-14,10296,0.22,1453,1928,3154,3753,2912,3024,3296,3582,4274,4585
2037-10-15,8649,0.52,1847,2595,2486,2772,3447,4153,3765,4062,3878,4774
2037-10-16,8693,1.04,1961,2634,2579,3308,2894,3761,3729,4191,3626,4009
2037-10-17,10673,1.71,1872,2508,2518,2967,3721,4072,2987,3474,3766,4097
2037-10-18,10675,3.91,1467,1892,2949,3544,3542,4188,3800,3998,2940,3677
2037-10-19,9834,1.35,2232,2672,2787,3459,2784,3141,3578,4167,3620,4085
2037-10-20,10936,1.67,1787,2316,2456,3081,2977,3084,3506,3831,4206,4648
2037-10-21,8590,0.56,2146,2668,2161,2889,2534,2948,3831,4447,3900,4242
2037-10-22,9572,1.74,1796,2735,2427,2949,2873,3115,3583,3907,4019,4781
2037-10-23,11977,0.86,1850,2069,2098,2471,3112,4013,3233,4041,4232,4955
2037-10-24,10081,2.92,2130,2608,2767,3258,3061,3407,3272,3575,4396,4914
2037-10-25,10151,0.75,1895,2247,2296,2344,2757,3281,3566,3930,4331,5242
2037-10-26,12767,0.95,2051,2694,2469,3212,2977,3544,3554,3957,4304,4637
2037-10-27,8320,0.85,2083,2648,2851,3415,3150,3604,3684,4281,3642,4012
2037-10-28,10955,2.5,1571,2164,2742,3530,2961,3439,4192,4910,3552,3906
2037-10-29,11996,4.61,2143,2240,2614,3103,3404,3795,3876,4139,3453,4071
2037-10-30,9610,0.59,1718,2292,2261,2986,2973,3175,3232,3618,4047,4519
2037-10-31,11031,0.97,1666,1985,2645,3132,2523,3375,3518,4079,4309,4552
2037-11-01,8821,1.84,1782,1954,2261,2813,2519,2926,3412,3842,4036,4319
2037-11-02,9175,3.39,2244,2971,2648,3127,2887,3144,3579,3874,4069,4328
2037-11-03,10461,1.02,1519,2344,2107,2619,2643,3117,3201,3638,4537,5185
2037-11-04,10958,0.17,2195,2759,2862,3241,2514,2951,3067,3762,4137,4845
2037-11-05,11345,0.69,2101,2690,2559,3510,2871,3671,3095,3586,3866,4498
2037-11-06,11883,1.2,2022,2314,2496,3092,3239,3580,2757,3258,3395,3813
2037-11-07,9919,0.81,2074,2445,2617,3572,2860,3454,3279,3816,4379,4746
2037-11-08,11432,0.31,1912,2279,2465,3025,3099,3843,4135,4547,3939,4588
2037-11-09,9589,0.06,2204,2718,2520,2995,3431,3761,3361,3840,4167,4599
2037-11-10,11082,1.74,1872,2101,2887,3435,3114,3589,3590,3819,3431,3738
2037-11-11,10248,7.39,1512,2154,2817,3420,2720,3048,3171,3824,4195,5037
2037-11-12,10534,3.77,1976,2589,2713,3544,2992,3379,3258,3799,3968,4697
2037-11-13,10508,1.72,2240,2742,2575,2923,2868,3113,3200,3487,3385,3828
2037-11-14,8074,2.76,2147,2675,2405,3362,3150,3581,3312,3745,3631,4355
2037-11-15,8651,0.44,2544,3313,2821,3049,3055,3549,3492,3918,3725,3937
2037-11-16,10123,1.46,1924,2597,2226,2400,2915,3232,3827,4572,3762,4290
2037-11-17,7975,0.09,1951,2677,3035,3700,3023,3501,3908,4470,3630,4476
2037-11-18,10997,1.84,1930,2613,2713,3167,2903,3554,3698,4349,3937,4239
2037-11-19,11045,5.25,1767,2301,2854,3258,2520,3188,3720,4273,4202,4640
2037-11-20,10392,2.96,1858,2523,2640,2983,2418,3013,3385,3799,4152,4732
2037-11-21,8654,1.15,1688,2386,2463,3110,3262,3655,4122,4399,3887,4497
2037-11-22,11656,2.33,1311,1900,2784,3122,3308,3453,3271,3603,4202,4568
2037-11-23,12444,4.32,1825,1908,2077,2578,3056,3910,3480,4056,4816,5524
2037-11-24,10176,0.37,2007,2237,2323,2769,3282,3868,3379,3612,4049,4609
2037-11-25,10612,2.36,2189,2901,2442,2700,3514,3952,3801,4130,3626,3701
2037-11-26,10242,0.47,1827,1927,2085,2744,2864,3114,3367,3921,4012,4968
2037-11-27,10636,3.14,1830,2142,2691,2695,2780,3344,3550,4141,4038,4585
2037-11-28,9856,0.16,2309,2546,2879,3344,3220,4104,3781,3962,3540,4075
2037-11-29,9958,0.29,1600,1643,1987,2881,3419,3762,3180,3572,4174,4458
2037-11-30,11086,1.91,1951,2524,2375,2819,2798,3525,3681,4078,3851,4367
2037-12-01,12814,0.29,2287,2852,2449,3187,3442,4125,3603,4150,4298,5339
2037-12-02,8319,0.26,1787,2178,2596,2760,2886,3274,3255,3759,3981,4352
2037-12-03,9875,1.22,1539,2297,2756,3250,3067,3299,3331,3425,3977,4775
2037-12-04,8583,2.7,2512,2624,2416,2745,2891,3385,3465,4102,4300,5045
2037-12-05,11910,0.47,2239,2634,2782,2934,3074,3693,3564,4323,3823,4421
2037-12-06,9294,2.76,2249,2616,2526,3192,2684,3352,3931,4297,3630,4204
2037-12-07,8268,2.48,1973,2823,2319,2777,3308,3483,4038,4878,3986,4336
2037-12-08,10765,1.3,2192,2703,2569,3089,2509,3303,3275,3873,3516,3759
2037-12-09,12093,1.56,1252,1829,2121,2315,2719,3368,4266,4887,3731,4551
2037-12-10,10796,0.06,1868,2340,2423,2779,3389,3885,3362,4189,4328,4733
2037-12-11,10245,0.69,2284,2644,2447,3076,3678,4336,4050,4591,3829,4309
2037-12-12,10490,0.46,1581,2212,2318,2570,2841,3437,3931,4352,4085,4497
2037-12-13,11697,0.24,1899,2549,3259,3473,3460,4107,3197,3578,3288,3852
2037-12-14,8950,0.74,2095,2956,2890,3719,3387,3734,3078,3891,4207,4856
2037-12-15,9865,0.66,1764,1944,2559,2696,3122,3439,3536,3891,3737,4447
2037-12-16,9456,1.96,2002,2260,2628,3146,2856,3371,3771,4369,3817,4703
2037-12-17,8598,1.37,2115,2480,2655,3447,3420,3867,3508,4066,4284,5063
2037-12-18,9605,3.66,2090,2882,2687,3140,2943,3193,3513,4053,4056,4684
2037-12-19,11329,0.24,1879,2227,2968,3261,3139,3729,3633,4201,3958,4165
2037-12-20,10679,0.09,1751,2506,2778,3079,2351,2915,3031,3671,4036,4561
2037-12-21,10773,1.15,2118,2314,1904,2622,2879,3158,3533,3987,4174,4562
2037-12-22,10175,0.0,2101,2668,2750,3343,2816,3527,3257,3783,3966,4328
2037-12-23,10627,2.32,2087,2601,2248,2662,3037,3995,3390,3890,4050,4413
2037-12-24,9039,1.06,2034,2294,2333,3063,2905,3448,3116,3567,3600,4134
2037-12-25,9628,1.0,2102,2680,2794,3233,2847,2985,3106,3651,3730,4081
2037-12-26,10230,0.68,2263,2678,1941,2383,2998,3439,3597,4424,3758,4287
2037-12-27,10333,0.7,2092,2727,3013,3490,2767,3216,3459,4066,3588,3946
2037-12-28,10384,0.85,2029,2669,2745,3320,2503,2836,3993,4125,4080,4807
2037-12-29,9833,0.02,1841,2279,2600,2773,2865,3529,3385,3868,4277,4575
2037-12-30,9547,0.13,2415,2926,2750,3623,2932,3107,3724,4144,4090,4775
2037-12-31,13789,1.05,1663,2456,2844,3386,3225,3313,3854,4215,4175,4616
2038-01-01,11088,0.24,1939,2283,2566,3138,2938,3433,3553,4175,4248,4946
2038-01-02,10495,2.26,1847,2252,2732,3171,3117,3658,3573,4027,3915,4966
2038-01-03,9720,0.48,1451,2035,2206,3056,2782,3375,3868,4389,3872,4402
2038-01-04,9458,0.15,2106,2696,2743,3397,2994,3446,3899,4251,4363,4748
2038-01-05,9843,0.4,1939,2070,2682,3308,2480,2918,3681,4408,3620,4287
2038-01-06,10351,0.66,2009,2387,2931,3225,2811,3363,3918,4029,4095,4350
2038-01-07,7743,0.05,1946,2341,2552,3170,2183,2649,3559,3901,4065,4660
2038-01-08,8116,0.23,2225,2977,2591,2828,2642,3210,3174,3595,3682,3938
2038-01-09,9235,0.59,2264,2789,2223,2859,2617,3275,3594,3650,4373,5102
2038-01-10,10248,0.56,1669,1842,2499,3007,3184,3722,3300,3437,4400,4770
2038-01-11,9712,2.42,2529,3251,2683,3169,3105,3974,3875,4457,4268,4611
2038-01-12,11773,2.78,1927,2599,2711,2928,3320,3522,3419,4005,4082,4566
2038-01-13,8221,0.32,2176,2477,3013,3391,2604,3141,3770,4308,3917,4304
2038-01-14,9098,0.2,2054,2685,2638,3041,3246,3812,3259,3858,4046,4283
2038-01-15,11824,1.51,2031,2491,2472,3241,2826,3109,3186,3388,4509,5135
2038-01-16,10157,2.45,2167,2800,2666,3282,3538,3602,3436,4052,4052,4675
2038-01-17,11061,4.97,2395,3256,2332,2578,2946,3660,3106,3187,3940,4550
2038-01-18,12461,0.01,2233,2759,2897,3602,3481,4055,3736,4212,3678,4607
2038-01-19,9167,0.8,1926,2097,2291,2796,3862,4121,3865,4065,3850,4488
2038-01-20,9880,1.99,1974,2293,2378,2851,3127,3631,3675,3959,3877,4396
2038-01-21,9673,2.65,1830,2253,2177,2531,3534,4190,3919,4378,4098,4491
2038-01-22,7654,0.1,2214,2697,2524,3029,2900,3119,3707,4042,4430,5008
2038-01-23,9627,1.71,2176,2515,2693,3141,3393,3866,3375,4012,4217,4646
2038-01-24,11057,0.51,1897,2378,2995,3738,2980,3153,3533,4292,3782,4303
2038-01-25,10648,0.12,2397,2636,2482,2834,3170,3636,3538,3767,3861,4114
2038-01-26,10742,1.01,2322,2710,2432,2914,3151,3682,3856,4105,3756,4449
2038-01-27,9549,0.26,2547,2998,1699,2046,2946,3634,3526,3925,4273,4770
2038-01-28,9212,2.0,1763,2394,2566,2902,2555,3127,3173,3743,4417,4936
2038-01-29,11523,2.03,1969,2092,2508,2728,2593,3076,3100,3800,4133,4681
2038-01-30,9403,2.77,1941,2209,2504,2783,3348,3700,3444,4266,4024,4807
2038-01-31,10352,0.71,2781,3219,2951,3617,3056,3662,3517,4050,3687,4093
2038-02-01,10196,0.02,2002,2327,2663,3048,3291,3458,3100,3566,3828,4599
2038-02-02,11754,0.45,2379,2906,2375,3008,2849,3402,3836,4694,4128,4708
2038-02-03,11165,0.95,2310,3114,2228,3036,2895,3232,3441,3756,3947,4342
2038-02-04,8445,1.78,1974,2223,2152,2906,2892,3566,3768,4218,3859,4451
2038-02-05,8574,0.72,2016,2234,2366,2750,2499,3183,3245,3638,3853,4584
2038-02-06,10694,1.15,2156,2639,2612,2747,2896,3208,3778,3832,4175,4529
2038-02-07,9922,1.11,2377,2742,1867,2321,2905,3156,3195,3662,4082,4493
2038-02-08,9453,0.27,1948,2426,2459,2754,2996,3567,3334,4000,3501,4026
2038-02-09,11218,1.46,1847,2551,2740,3128,2924,3264,3374,3439,3856,4711
2038-02-10,10224,0.87,2279,2914,2189,3087,3408,3914,3417,4195,4139,4641
2038-02-11,10062,2.47,1655,1975,2446,2569,2825,3374,3825,4414,3697,4679
2038-02-12,10935,1.76,2075,2490,2202,2719,3251,3946,3611,3798,3712,4108
2038-02-13,9549,0.18,2318,2532,1687,2133,3090,3768,3203,3562,4409,4842
2038-02-14,11882,1.01,2129,2268,2259,2850,3009,3508,3176,3728,4691,5283
2038-02-15,9054,1.82,1829,1960,2180,2288,3225,3497,3547,4112,4251,4888
2038-02-16,10788,0.14,1699,1813,2732,3120,2898,3439,3428,3935,3916,4706
2038-02-17,11720,2.36,2356,2723,2644,3048,2842,3365,3561,3803,4040,4542
2038-02-18,8347,0.38,1947,2475,2187,2868,2891,3282,3006,3346,4481,4723
2038-02-19,9587,1.05,1729,2283,2887,3426,3061,3177,4169,4532,3520,4123
2038-02-20,11370,4.23,2341,2812,2717,3133,2449,2958,2987,3549,4236,5114
2038-02-21,11388,1.27,2240,2835,2423,2627,2949,3459,3435,3836,4328,5055
2038-02-22,9794,0.83,1684,1824,2599,3555,3207,3838,3279,3873,4130,4884
2038-02-23,9118,0.01,2754,3346,2216,2625,2992,3556,3129,3434,3679,4523
2038-02-24,11147,0.21,1837,2421,1761,2071,3035,3383,3688,4142,4125,4631
2038-02-25,11420,1.3,2235,2918,2527,2944,3138,3535,3439,3920,4515,4875
2038-02-26,8602,1.02,2595,3082,2090,2592,3026,3798,3154,3469,4127,4742
2038-02-27,8555,0.68,2266,2786,2431,2956,2512,2953,3362,3552,3928,4383
2038-02-28,10270,3.85,2077,2693,2623,2935,3437,3920,3697,4238,4497,4686
2038-03-01,10755,0.61,1570,1671,1916,2169,3784,4202,3793,4161,3942,4597
2038-03-02,9641,1.16,2612,3150,2561,2824,3457,4099,3973,4113,3768,4575
2038-03-03,10815,1.26,2259,2612,2747,2951,2935,3167,3598,4192,4193,5043
2038-03-04,9147,1.12,1575,1987,1876,2342,2734,3171,3347,4050,3856,4273
2038-03-05,7462,0.97,2463,2865,2711,3125,3454,4487,3310,3900,3410,3967
2038-03-06,9491,0.62,2018,2543,3069,3490,3042,3582,3653,4327,3892,4321
2038-03-07,10075,3.59,1916,2608,2423,3057,3278,3843,3896,4653,3959,4114
2038-03-08,9668,0.9,1828,2455,2722,3164,2702,3051,2907,3455,4400,4959
2038-03-09,8609,1.13,2051,2771,2198,2166,3153,3645,3494,4189,3751,4415
2038-03-10,7821,1.6,2242,2673,2776,3153,3116,3790,3120,3621,4344,4734
